,id,title,published_title,price,headline,is_paid,instructor_name,instructor_job,category
460,1090180,Clickbank Marketing  + FREE SECRET SOFTWARE,clickbank-marketing-blueprint,$29.99,Clickbank Marketing Step By Step Blueprint With FREE SOFTWARE,True,Rufeena,Coach,Marketing
461,1274874,Keyword Research Like a Pro,keyword-research-like-a-pro,$29.99,The Ultimate Modern Keyword Research Training System,True,Matthew,"Founder, SearchDecoder SEO Training Institute and Alphametic",Marketing
462,945038,Getting Instagram Followers: Growing Instagram Pages Fast,getting-instagram-followers,$19.99,"A no B.S guide to growing an organic Instagram following and pushing traffic to your website or store, fast and free.",True,Alex,Marketing Consultant,Marketing
463,887950,"Adobe Spark Masterclass For Writers, Teachers and Creatives",adobe-spark,$89.99,"Use Adobe Spark Post, Page and Video to create graphics, webpages and videos to promote your ebooks and online courses",True,David James,"Author, Internet Marketer & Instructor",Marketing
464,994812,"Facebook Live: Attract 100,000+ Page fans with Viral Streams",facebook-live,$64.99,Learn how to create Viral Facebook Live Streams,True,Suppoman,"Superhero Instructor! I teach 330,000 Students in 30 courses",Marketing
465,1084530,SEO Backlinks Strategies - Free tools to Rank High,seo-backlinks-strategies-free-tools-to-rank-high,$19.99,SEO Link building Strategies and Advance Google Search Queries to get High Authority and Ranking,True,Baraq,"A Life Student, an Entrepreneur and Technology Evangelist",Marketing
466,1082334,How to make more earnings from YouTube-2020,how-to-make-more-dollor-from-youtube-2017,$89.99,"Complete guide to starting a YouTube channel, getting more views & subscribers, earn thousand of dollars in starting!",True,Adil,Web Developer & Designer,Marketing
467,1196522,How To Build A Brand On Social Media!,foundations-of-social-media,$24.99,Today's tips for content that connects (and what to avoid)!!,True,Everett,Brand Strategist,Marketing
468,1147436,"SEO Guide 2021: How I Get 5,000 Visitors a Day to My Website",seo-guide-2017-how-i-get-5000-visitors-a-day-to-my-website,$89.99,Learn Search Engine Optimization from Start to End | Actionable SEO Tips | WordPress SEO Training,True,Asim,"Blogger, SEO Expert",Marketing
469,1078826,Consultant Marketing: Learn Authority Marketing & Make Sales,marketing-consultant-get-clients-become-an-authority-get-client,$89.99,"Make More Sales, Increase Your Income By 150%, Build Authority, Get More Clients & Best Growth Hacking Marketing Tips",True,Jean-Gabriel,"19x Best Selling Instructor 59,000+ Students & Entrepreneur",Marketing
470,950692,How To Create Your First Affiliate Marketing Info Product,how-to-create-your-first-affiliate-marketing-info-product,$89.99,The Blueprint For Establishing Yourself As An Authority In Your Niche Or Industry With A Digital Information Product,True,IMSource,Internet Marketing School,Marketing
471,992098,2020 SEO New - Become An SEO Expert With Yoast SEO Plugin,the-60-minute-seo-cure-be-found-seo-quick-start,$19.99,SEO Your Own Business  - Avoid Hours Of SEO Work With Yoast Plugin Step-by-Step Tutorials - SEO Sales Forms Too,True,Nick,"Website Ecommerce Designer, SEO  - 54,000+ Enrollments!",Marketing
472,938742,Lead Generation Mastery,lead-generation-mastery,$19.99,"How to Generate Targeted, Qualified Leads For Your Business Using Smart, Cost-Effective Strategies",True,Jason,Internet Marketing,Marketing
473,1246928,Facebook Marketing For Insurance Agent,facebook-marketing-for-insurance-agent,$34.99,"Build Awareness, Attract Prospects To You & Advance Follow Up Strategies With Facebook",True,Jay,"Facebook Marketing, Internet Marketing Coach",Marketing
474,1331661,Writing Tools & Hacks: Copywriting/Blogging/Content Writing,writing-tools-hacks,$89.99,"The best FREE writing tools & apps + Hacks to take your copywriting, blogging, & content writing to the next level.",True,Tyler,Huffington Post Contributor | Professional Writer & Blogger,Marketing
475,1195246,Ultimate PBN (Private Blog Networks) Course - Advanced SEO,ultimate-pbn-private-blog-networks-course-advanced-seo,$19.99,This Is The Fastest And Most Advanced Way Of Ranking Highly Competitive Keywords on Google - Advanced SEO Technique,True,Prasad,Online Digital Marketer,Marketing
476,378936,Marketing Fundamentals,marketing-fundamentals,$19.99,Learn the core elements of marketing from a CEO / CMO perspective.,True,Jobs University,"Dedicated to teaching useful, practical online job skills.",Marketing
477,285332,Public Relations: Media Crisis Communications,crisis-communications-how-to-survive-a-crisis-in-the-media,$89.99,Public Relations: You can shape and control your media messages at the worst possible times.,True,TJ,BestSelling Personal Development & Habits Expert,Marketing
478,251168,Marketing Your App or Game with App Store Optimization (ASO),appstoremarketing,$24.99,Everything you need to know about Marketing your mobile App or Game to get more downloads.  Covers both iOS & Android.,True,Bennett,Entrepreneur & Online Marketing Fanatic,Marketing
479,363882,Presentation Skills: Give a Great New Business Pitch,how-to-give-a-new-business-pitch-presentation,$89.99,Presentation skills - You can make your prospects understand and remember your unique  value proposiiton,True,TJ,BestSelling Personal Development & Habits Expert,Marketing
480,431152,Convert your Videos into a Best Selling Amazon Kindle eBook,make-more-udemy-sales-by-writing-amazon-kindle-best-sellers,$89.99,Watch me step by step as I convert my own Udemy course into a best selling Kindle ebook! Also watch how I sell them both,True,Gary,"Roku Developer & Clickbank, Amazon, eBay Entrepreneur",Marketing
481,426966,Digital Marketing Research: take precise marketing decisions,digital-marketing-research,$89.99,"Understand your customer buying process: Master Analytics, Keywords research, Social Media Monitoring and Usability",True,Oxford Learning,Professional Marketing Courses by Top Experts,Marketing
482,335262,Secrets Exposed: Find The Most Profitable Niches of 2020,niche-research,$89.99,You Don’t Have To Spend Thousands of Dollars to be a Niche Research Expert,True,Sandor,"Teaching 600,000+ Students, Performance Marketer",Marketing
483,250010,Twitter Marketing: Your First Client in 7 Days or Less!,twitter-marketing-for-small-businesses,$89.99,Are You Doing Twitter Marketing Right? Tired of Second-Guessing Yourself Each Time You Create A Twitter Campaign?,True,Doru,Digital Marketing & Productivity Enthusiast,Marketing
484,370302,How To Sell Real Estate On Instagram,how-to-sell-real-estate-on-instagram,$19.99,"Learn how to sell real estate, move properties and ultimately make money more using Instagram",True,Joe,Marketing Awesomeness and Real Esate Agent,Marketing
485,299710,Brand Campfire: The Art & Science Of Brand Storytelling,brand-campfire-storytelling,$89.99,"Learn the real art & science behind the new ""must-have"" skill for today's marketing professionals–brand storytelling.",True,Kevin,"Executive Producer, Brand Campfire • Nashville Songwriter",Marketing
486,296399,Media Training Public Speaking Training for Candidates,political-candidate-media-and-public-speaking-training,$89.99,Media Training Public Speaking: political candidates can earn votes giving great campaign speeches and media interviews,True,TJ,BestSelling Personal Development & Habits Expert,Marketing
487,277524,Increase Sales Through Segmented Marketing & 3 Easy Tools,learn-small-business-marketing-prism-method,$19.99,"Learn to segment your audience, know what they need, and deliver the right message every time - at the perfect moment.",True,Frank,Serial Entrepreneur | Strategist | Data Junkie | Composer,Marketing
488,381958,Profitable Blogging: Not a writer? Not a problem!,profitable-blogging-without-writing,$19.99,Blogging Beginner: Dummies Guide to Run a Successful Blog without WRITING,True,Snehal,Content Creator,Marketing
489,207552,Anti-Social Marketing in Just 30 Minutes a Week,anti-social-marketing,$49.99,"Design & build a fully-automated Social Marketing Machine to generate traffic, leads & sales for ANY small business.",True,Matt,CEO Founder GlobalEye Group of Stock Photography Libraries,Marketing
490,328342,Entrepreneur Success: Establish Your Own Business from Home ,entrepreneur-success-establish-your-own-business-from-home,$19.99,Starting a home business has never been this simple! Establish your own business as the go-to expert in your spare time!,True,James,"Internet Marketer, Life Coach & Real Estate Investor",Marketing
491,267978,Create 3D Intro Using Adobe After Effects & Element 3D,create-3d-intro-using-adobe-after-effects,$19.99,"Almost every professional course, video or youtube channel has some short logo animation of the video's creator",True,Uri,"Entrepreneur, Marketing Consultant, Video Maker",Marketing
492,328394,Google AdWords Business Training,google-adwords-course-small-business,$19.99,"Everything you and your staff need to know, to advertise on Google AdWords like a pro.",True,David,Your Marketing Coach,Marketing
493,17182,Landing Page Design & Optimization - build pages that work!,landing-page-design-optimization,$84.99,"Learn the fine art of conversion rate optimization and  making killer landing pages. Convert, succeed, win!",True,Lia ,"Designer, Writer, Creative & Ideapreneur",Marketing
494,20282,Copywriting for Pros,copywriting-for-pros,$49.99,Master the most lucrative online career. No work at home opportunity can compete with the Master Copywriter. ,True,Mike,Copywriter and Founder of Launch Copy,Marketing
495,170572,The Best Online Advertising Sources,the-best-online-advertising-sources,$19.99,Learn the best traffic sources that most major brands and supper affiliates use to generate massive amounts of traffic. ,True,Johny,Become A Stronger Version Of Yourseld!,Marketing
496,101928,Product Management & Marketing: Personas,personas,$24.99,Building B2B personas for the enterprise - an introductory course,True,Mike,"Author of the ""Marketing High Ground""",Marketing
497,68736,Marketing Research: support your marketing decisions,marketing-research-for-profit,$89.99,Discover the extra advantage of any Business. A practical step by step guide to Marketing Information and  Research.,True,Oxford Learning,Professional Marketing Courses by Top Experts,Marketing
498,49021,Guest Blogging Blueprint: Multiply Your Traffic & Influence,guest-blogging-blueprint,$54.99,"Learn How to use Guest Blogging to double your traffic, build your email list and increase conversions - In just 7 days!",True,Joel,"Entrepreneur, Productivity Hacker & Founder of Fluxe Digital",Marketing
499,33250,Brand Visibility,brand-visibility,$19.99,"Communicate Your ""Why"" Clearly, Draw Your Ideal Target Clients, and Build a Brand You're Proud to Showcase.",True,Susan,"Brand Visibility Designer, Web Specialist, Environmentalist",Marketing
500,1650948,SDF: Shimcache Forensics,sdf-shimcache-forensics,$49.99,Learn how an analyze Windows Shimcache evidence,True,Michael,DFIR Professional,IT & Software
501,1533972,Bash Scripting 1-Hour Crash Course: Write Scripts Today!,bashshell,$89.99,"Quick shell scripting introduction for complete beginners. Automate tasks, add pipes and more. Step by step fasttrack.",True,The Startup Central,World Class IT Education,IT & Software
502,1493814,Oracle Apps R12 Technical Online Training Course,oracle-apps-technical-r12-training,$44.99,Oracle Apps R12 Technical Online Training | Oracle Apps R12 Technical Course Training with Live Meeting Support,True,Koduru,Oracle Apps & Fusion Techno Functional Consultant & Trainer,IT & Software
503,1419144,VMware vSphere Fundamentals,vmware-vsphere-fundamentals,$19.99,Get started with VMware vSphere and learn the fundamentals,True,Stackable,Software Engineer,IT & Software
504,1531580,3 Days Linux Administration Course,perfect-3-days-linux-course,$89.99,Learn Linux and command line skills in as little as 3 days,True,Imran,One of the top Instructor with over 300k+ students worldwide,IT & Software
505,1523066,Complete Linux Training Course to Get Your Dream IT Job 2021,complete-linux-training-course-to-get-your-dream-it-job,$89.99,"The BEST Linux Administration course that prepares you for corporate jobs and for RHCSA, RHCE, LFCS, CLNP certifications",True,Imran,One of the top Instructor with over 300k+ students worldwide,IT & Software
506,1411124,Cisco CCNA: Everything about Static Routing!,cisco-ccna-everything-about-static-routing,$19.99,Understand Static routing and both its basic and advanced configuration in depth.,True,Bassam,"Remote Author @ INE & Cisco Instructor, CCDP, CCNPx3, VCP",IT & Software
507,1658784,Oracle Apps R12 Inventory Module Training,oracle-r12-inventory-training,$19.99,Oracle Inventory Management Training | Inventory Management Oracle with Live Meeting Support,True,Koduru,Oracle Apps & Fusion Techno Functional Consultant & Trainer,IT & Software
508,1057192,SAP  BI/ BW 7.4  Training  - Step by Step,sap-bi-bw-74,$89.99,"Learn SAP BW -  Training - Data Modelling , Extraction, Transformation",True,SAP,"BI & Analytics - SAP BI , Tableau, Scrum , Hana, Agile",IT & Software
509,1121926,Microsoft Project :  Become an Expert in 5 hours,microsoft-project-2013-x,$19.99,Money Back Guarantee Course ( 30 days ) Learn To Rock Out Your Project Reports With Microsoft Project,True,Pavan,Freelancer Instructor,IT & Software
510,1274694,LINUX and BASH Shell Scripting,linux-and-bash-shell-scripting-from-beginner-to-intermediate,$19.99,Learn the Basics of Shell Scripting and Linux Management over Command Line with Networking Examples,True,Irfan,Sys Admin_M.Sc Computer Engineer,IT & Software
511,1272942,Cisco CCNA 200-301 Configuration Labs,packet-tracer-labs,$89.99,*GET READY TO Cisco CCNA EXAM ! *BE A CONFIGURATION HERO ! * GREAT PACKET TRACER LABS *GET NETWORKING PRACTICE,True,Networkel,The best in network e-learning,IT & Software
512,1225946,Azure IaaS V2 (ARM) Quick Start,azure-iaas-v2-arm-quick-start,$19.99,Learn Azure Resource Manager (ARM) basics and deploy your own cloud lab based on windows 2016 Active Directory,True,Ashraf,Ex-Microsoft Senior Cloud Consultant,IT & Software
513,1227834,Computer Networks Security from Scratch to Advanced,computer-networks-security-from-scratch-to-advnaced,$89.99,Computer Networks Security Technologies and Tools for Network Admins and Cyber Security Officers,True,Mohammad,Ph. D. Computer Networks,IT & Software
514,1302174,CompTIA Project+ (PK0-004) Practice Exam For 2020,project-practice-examget-certified-easily-for-2018,$34.99,Final Prep For The CompTIA Project+,True,Inspiring Generations,Change is the end result of all true learning.,IT & Software
515,1255926,iOS Reverse Engineering with 4 Case Studies,ios-reverse-engineering,$74.99,Mastering the Methodologies,True,CRC,A premier global publisher of science & technology resources,IT & Software
516,1349660,Linux Shell Scripting: A Project-Based Approach to Learning,linux-shell-scripting-projects,$89.99,"Learn how to shell script through project-based training (Bash Scripting, Bash Programming, Sed, Grep, Awk, and More)",True,Jason,"Professional system administrator, consultant, and author.",IT & Software
517,1262406,Penetrating Android phones and phone protection 2019,hacking-android-phone-remotely-step-by-step,$19.99,Penetrating Android phones and phone protection 2019,True,abdullah,'Computer Systems''Android''protection',IT & Software
518,1133058,Microcontroller Interface with Computer via Serial Port,microcontroller-interface-with-computer-via-serial-port,$89.99,Interface PIC Microcontroller and Arduino using Serial Communication RS232 and Visual Interface,True,Educational Engineering,Team of skilled Engineers Sharing Knowledge with the World,IT & Software
519,1187498,"LDAP Directory Services  : Concepts, Setup and Configuration",ldap-directory-services-concepts-setup-and-configuration,$19.99,The best course on LDAP and Directory Services essentials. Learn LDAP setup in a practical way and get hand on !!,True,Rajeshwari,"Engineering college Professor, Freelancer",IT & Software
520,988908,"SAS Programming Advance Certification Course(SAS SQL,Macro)",sas-programming-on-proc-sql-part2,$89.99,"The complete Prep Course for SAS Advanced Programming Professional Certification SAS® 9.4 (Exam ID A00-232, A00-234)",True,sharon,SC Statistical Programming,IT & Software
521,1047846,Amazon Web Services (AWS) Certified - 4 Certifications!,aws-certified-associate-architect-developer-sysops-admin,$109.99,"Videos, labs & practice exams - AWS Certified (Solutions Architect, Developer, SysOps Administrator, Cloud Practitioner)",True,BackSpace,The fastest route to cloud certification.,IT & Software
522,985094,CompTIA Security+ SY0-401,comptia-security-plus-sy0-401-certification,$89.99,Get the Security+ certification to show that you have the skills to secure a network & deter hackers,True,Stone River,"500,000+ Happy Students",IT & Software
523,1030322,Mastering QuickBooks 2017 Made Easy Training Tutorial,mastering-quickbooks-2017-made-easy-training-tutorial,$39.99,Learn QuickBooks from the Pros,True,"TeachUcomp,",Quality Software Training,IT & Software
524,1072130,Alfresco 5 Content Management - From Beginner to Pro,alfresco-5-content-management-from-beginner-to-pro,$74.99,Alfresco Content Management System for complete beginners that want to become professionals!,True,Martin,"Book Author,  Instructor, Programmer, ECM Expert",IT & Software
525,1045968,Learn Open Broadcaster Software - OBS Live Streaming Course,obs-live-streaming-course,$19.99,UPDATED! Learn how to live streaming and produce video with OBS (Open Broadcaster Software),True,Paul,Chief Streaming Officer,IT & Software
526,906690,MikroTik LABS for Beginners,mikrotik-labs-for-beginners,$19.99,This course guides you to work on MikroTik RouterOS and discover the essential features in it.,True,Maher,IT instructor,IT & Software
527,940120,Big Data Hadoop - The Complete Course,big-data-hadoop-the-complete-course,$89.99,"Learn BIG DATA HADOOP Hands-on from Global Experts -  Apache Hadoop, HDFS, Map Reduce, YARN, Hive, PIG, Impala, Scoop",True,TELCOMA Global,Fanatical Services to the Telecom & IT Industry Since 2009,IT & Software
528,983990,CompTIA A+ 220-901 Certification Prep Course,comptia-a-220-901,$89.99,A+ Certification program is one of the largest certification worldwide.,True,Stone River,"500,000+ Happy Students",IT & Software
529,1246320,Mastering Docker the devops way by School of Devops®,zero-to-docker,$89.99,"Learn to run Docker, package your applications into Docker images and run it at production scale  in 10 days",True,Gourav,Premium Instructor| 45k+ students| Devops Trainer and Author,IT & Software
530,1057226,CompTIA Network+ (N10-007),comptia-network-plus-course,$89.99,Learn how to pass the CompTIA Network+ exam,True,Matt,Cisco CCNA Instructor - IPversity,IT & Software
531,1077476,Professional guide for drone surveying,professional-guide-for-drone-surveying,$59.99,Join the future,True,Dionisio,Project engineer,IT & Software
532,988884,Microsoft 70-412: Configuring Advanced Windows Server 201...,ms70-412configuring-advanced-windows-server-2012-servicesr2,$89.99,Microsoft 70-412: Configuring Advanced Windows Server 2012 Services R2,True,Stone River,"500,000+ Happy Students",IT & Software
533,483224,Learn Essential Javascript Fundamentals,learn-javascript-fundamentals-in-an-hour,$34.99,Sit through one hour of training and walk out understanding Javascript at its core. ,True,EDUmobile,Programming Made Easy,IT & Software
534,434040,How to be an Independent security researcher /Ethical Hacker,independent-security-researcher,$89.99,"If you are a web developer, Bug Hunter, hacker  or  any it security researcher then this course will be very help full.",True,Zia,Instructer,IT & Software
535,548062,XSLT XPATH and XQuery Fundamentals,xslt-xpath-and-xquery-fundamentals,$29.99,Learn and use XSL and XPATH in easy steps,True,Bharath,IT Architect and Best Selling Instructor- 450000+ students,IT & Software
536,499534,How To Begin Your Career As a SQL Server DBA,how-to-become-a-real-world-sql-server-dba,$19.99,Your First Step In Becoming A Production SQL Server DBA,True,Mike,Creator of LogikBot,IT & Software
537,1321698,IT Security Gumbo: Cloud Security Technology,it-security-gumbo,$89.99,Risk Management with AWS/Azure Cloud Security,True,Corey,"Security+, Qualys Vulnerability Management Specialist, MSIS",IT & Software
538,1236626,AWS Certified Solution Architect - Associate,aws-solution-architect-associate,$89.99,Includes 2 Practice Tests - 130 Practice Test Questions,True,Alan,Software Engineering Evangelist,IT & Software
539,1256694,IT Networking Fundamentals For Complete Beginners,it-networking-fundamentals,$94.99,Understand all the IT Networking Fundamentals and learn how the computer network functions,True,Syed,"Teaching Over 280,000 Students With Passion",IT & Software
540,1852520,"Agile Scrum, Everything You Need to Start Now And Improve",agile-scrum-overview-tips-all-the-training-you-need-to-start,$89.99,For all Agile Learners and Agile Champions. Scrum Overview including History of Agile. You will get an overview and tips,True,Dana R,"Agile Coach, Mentor, Project Management Guru, Life Coach",IT & Software
541,1850662,Learn Apache Spark in Python,learn-apache-spark,$29.99,Processing a million word text corpus using Pyspark and Window SQL,True,Dr Mark E,Data Modeling Educator,IT & Software
542,1893322,"Agile Scrum Deep Dive, Certification, Jira + Bonus* SAFe",agile-scrum-deep-dive-certification-and-much-more,$89.99,"Agile Scrum Understanding, PSM Certification, Jira + Bonus SAFe and more",True,Mairaj,Program Management Office Specialist,IT & Software
543,4343172,Salesforce Certified B2C Commerce Developer Certification QA,salesforce-certified-b2c-commerce-developer-certification-qa,$29.99,70+ Unique Simulator Questions based on Salesforce Certified B2C Commerce Developer Certification Exam,True,Proudly,ABAPer having 12 Years Real Time Exp.,IT & Software
544,282412,Learn Hacking using Backtrack 5,learn-hacking-using-backtrack-5,$19.99,"Social Engineering, Metasploit, Nmap and Much More",True,QScutter,a place to learn technology,IT & Software
545,197434,Wordpress Advanced - Complete Security and Plugin Mastery,wordpress-advanced-security-and-plugin-mastery,$19.99,Gain new skills with great plugins to create a powerful and secure site.,True,Nigel,,IT & Software
546,226026,PMI-ACP Exam Practice Kit,pmi-acp-exam-practice-kit,$19.99,A premium set of 'must have' tools to help you confidently pass the PMI-Agile Certified Practitioner Exam.,True,ProplanX,A platform for Professional Trainings,IT & Software
547,152454,Defeat Viruses! Protection and Prevention Strategies,how-to-avoid-viruses-online-practical-tips-and-strategies,$49.99,A detailed strategy on how to eliminate the virus threat while enjoying the benefits of this increasingly online world.,True,Eric,"A+ cert. PC Tech.12+ yrs. exp., 2 Yr. Computer Sci. Degree",IT & Software
548,146094,HTTP - Hypertext Transfer Protocol,http-hypertext-transfer-protocol,$34.99,HTTP is the network protocol of the Web. It is simple and powerful - famous for two-way conversation browser-server ,True,Johnny,Math/CS,IT & Software
549,133236,Amazon Web Services - LAMP Setup - Step By Step,amazon-web-services-lamp-setup-step-by-step,$69.99,"This course helps you in creating a Linux instance and installing PHP,MySQL and more stuff on Amazon EC2 instance.",True,SkillBakery,Start Learning Today...,IT & Software
550,133868,Circuit design (PCB) using Fritzing,printed-circuit-board-layout-designing-using-fritzing,$19.99,learn how to create printed circuit board layout upto 2 layers in less than an hour,True,Know,Learn To Excel,IT & Software
551,137194,Complete Linux course: Become a Linux professional,linux-crash-course,$89.99,Learn all the Linux skills that will get you a career as a professional Linux System Administrator,True,Muhammed,Freelance instructor / Course presenter / Youtuber,IT & Software
552,145484,CCNP Switch 642-813 Implementing Cisco IP Switched Networks,ccnpswitch,$19.99,Implementing Cisco IP Switched Networks,True,sikandar,CCIE x 3 ( RS/SP /SEC),IT & Software
553,242172,Understanding Virtualization with VMware ,understanding-virtualization-with-vmware,$19.99,"Learn VMware Virtualization from the basics in Udemy. A walk through into VMware ESXi, vSphere Client and VMware Player.",True,Pakalavan,IT Trainer,IT & Software
554,375628,SDF: Windows Prefetch Forensics,sdf-proving-file-use-knowledge-part-2-prefetch,$49.99,Learn how an analyze Windows prefetch evidence,True,Michael,DFIR Professional,IT & Software
555,487624,CCNA Security and CCNP Security Deep Dive Part::1,ccnp-security-300-206_senss-with-b-s-deshwal-ccie-37094,$89.99,CCNA Security and CCNP Security 2016  With Baldev,True,Baldev,Trainer & Consultant - Cisco Network Security,IT & Software
556,481800,Cisco Networking Fundamentals - CCNA Prep,cisco-networking-fundamentals,$89.99,Advance your Cisco networking knowledge and prepare for the CCNA exam,True,Matt,Cisco CCNA Instructor - IPversity,IT & Software
557,391432,Cross Site Scripting (XSS) Attacks for Pentesters,cross-site-scripting-xss-attacks-for-pentesters,$89.99,Learn about the most common web application code injection vulnerability called Cross Site Scripting or XSS  in-depth.,True,Ajin,Security Researcher,IT & Software
558,541692,Selenium WebDriver Masterclass with C#,selenium-with-c,$89.99,Build Your Own Automation Framework And Learn Everything About Selenium WebDriver. Zero Previous Knowledge Required.,True,Nikolay,Principal solutions architects and passionate teacher,IT & Software
559,433944,CCIE Routing & Switching Version 5.0 - BGP,cciersv5-bgp,$19.99,The best way to prepare for CCIE Routing and Switching Version 5 certification.,True,sikandar,CCIE x 3 ( RS/SP /SEC),IT & Software
560,501944,CCNA Security and CCNP Security Deep Dive Part::2,ccnp-security-300-209_simos-with-b-s-deshwal-ccie-37094,$89.99,CCNA Security and CCNP Security 2016 With Baldev,True,Baldev,Trainer & Consultant - Cisco Network Security,IT & Software
561,396520,Oracle SQL - Step by Step SQL,oracle-sql-step-by-step-approach,$89.99,Discover essential SQL skills necessary to transform you into SQL developer which can earn you $70k+ in the IT Industry,True,Amarnath,Oracle Architect & Best Selling Instructor | 27000+ Students,IT & Software
562,675244,Fundamentals of Unix and Linux System Administration,fundamentals-of-unix-and-linux-system-administration,$49.99,Master Linux/Unix System administration through a practical and hands on approach,True,Eduonix,1+ Million Students Worldwide | 200+ Courses,IT & Software
563,555134,A Complete Guide to Linux: from Beginner to Advanced,linux-for-absolute-beginners,$89.99,Getting Started with Linux - the complete guide,True,Educativo,Your way to IT professional,IT & Software
564,441952,Vmware Cloud Computing Virtualization Basics + Certification,how-it-works-cloud-computing-for-business-training-course-tips-what-is,$89.99,Vmware Learn Everything You Need To Turbocharge Your Business With The Power Of Cloud Computing,True,Nemanja,Entrepreneur - Consultant - Chief Motivation Officer,IT & Software
565,573982,Informatica Power Center Administration,informatica-power-center-administration,$89.99,Learn the day to day activities required for you to be an Informatica Administrator,True,Sid,Data/ETL Architect,IT & Software
566,528412,jQuery for Absolute Beginners,jquery-for-absolute-beginners,$34.99,Learn Fundamental jQuery as per the Current Industry Demands.,True,EDUmobile,Programming Made Easy,IT & Software
567,522258,Cisco Network Security Master Class,cisco-security-fundamentals,$89.99,Learn how to secure Cisco networks,True,Matt,Cisco CCNA Instructor - IPversity,IT & Software
568,337290,Certification in Long Term Evolution (LTE) Networks,certification-in-long-term-evolution-lte-networks,$49.99,Comprehensive program with a certification exam in 4G telecom technology LTE for Telecom Professionals and Students,True,Cognitel Training,Information Communication Technology Training Company,IT & Software
569,296510,Surviving Digital Forensics: Understanding OS X Time Stamps,surviving-digital-forensics-understanding-os-x-time-stamps,$19.99,Build core computer forensic skills and learn how to interpret & validate Mac OS X dates & times,True,Michael,DFIR Professional,IT & Software
570,402934,Learn Man In The Middle Attacks From Scratch,learn-man-in-the-middle-attacks-from-scratch,$49.99,The comprehensive course to perform MITM attacks against the connected clients & protect them from all of these attacks.,True,Saad,"Ethical Hacker, IT Expert",IT & Software
571,356894,Be A White Hat Hacker and Pen Tester,be-a-certified-ethical-hacker-and-pen-tester,$39.99,Learn Ethical Hacking Concepts To Master Practical White Hat Hacking Techniques and Pen Testing,True,Eduonix,1+ Million Students Worldwide | 200+ Courses,IT & Software
572,643092,Wordpress Security - From Beginner to .htaccess,wordpress-security-from-beginner-to-htaccess,$34.99,"Stop Hackers & Prevent Spam.  Learn how to install, secure, and backup a Wordpress website for maximum uptime.",True,David,IT Professional and Wordpress Enthusiast,IT & Software
573,823396,Introduction to Electronics for Makers,introduction-to-electronics-for-makers,$89.99,This course teaches the fundamental electrical quantities that you need to understand to begin working with electronics.,True,EDUmobile,Programming Made Easy,IT & Software
574,668140,The Complete ServiceNow System Administrator Course (2016),servicenow-101-administration,$89.99,A Complete Beginner's Guide To ServiceNow Administration on the Eureka release,True,Mark,ServiceNow Guru,IT & Software
575,726526,Resume preparation guide for QA professionals,resume-preparation-guide-for-qa-professionals,$24.99,Good Professional resume will help you in shortlisting you for any job opening,True,Hema Prasad,"QA, QTP , Selenium , QC , Mobile testing, SoapUi trainer",IT & Software
576,689976,Juniper JNCIA IPv6 OSPFv3,juniper-network-jncia-ipv6-ospfv3,$29.99,"Juniper JNCIA IPv6 OSPFv3 Taught Efficient, Quick, Painless, & Easy To Understand - Unlike The Other Guys",True,Sam,Network Expert 20+ years- CCIE #19367,IT & Software
577,685562,SDF: Memory Forensics 2,surviving-digital-forensics-memory-analysis-2,$89.99,Learn Windows memory forensics,True,Michael,DFIR Professional,IT & Software
578,761780,SystemVerilog Assertions & Functional Coverage FROM SCRATCH,systemverilog-assertions-language-and-applications,$34.99,SystemVerilog Assertions and Functional Coverage Languages/Applications FROM SCRATCH. Includes 2005/2009/2012 LRM.,True,Ashok B.,30 years as SoC designer. Author: SVA+FC book.18 US Patents.,IT & Software
579,818874,How to make advanced data structures for reporting in Excel,how-to-make-advanced-data-structures-for-reporting-in-excel,$59.99,A case study for transforming data structures or dashboards into reporting layouts in 5 steps,True,Adam,Senior Optimization Analyst,IT & Software
580,780242,Introduction to SystemVerilog Functional Coverage Language,systemverilog-functional-coverage,$19.99,"Introductory Step-by-step overview of SystemVerilog Functional Coverage features, methodology/apps FROM SCRATCH",True,Ashok B.,30 years as SoC designer. Author: SVA+FC book.18 US Patents.,IT & Software
581,839434,"Java SE with Swing, JPA and Maven (+Game Development)",java-se-desktop-application-with-swing-jpa-and-maven,$19.99,"Get to Know the Latest Technologies like Maven, JPA, Swing, Hibernate and Game Development",True,Holczer,Software Engineer,IT & Software
582,774568,CCNP Switch,ccnp-switch,$19.99,Cisco CCNP SWTICH exam content for anyone wanting to take their knowledge of the Switching to the next level,True,Kiel,CCIE #54443,IT & Software
583,869082,Complete Agile scrum project management using JIRA tool,complete-agile-scrum-project-management-using-jira-tool,$39.99,Step by step complete guide for Agile project management using JIRA tool,True,Hema Prasad,"QA, QTP , Selenium , QC , Mobile testing, SoapUi trainer",IT & Software
584,568892,Learn how to Live Broadcast on YouTube & Twitch,learn-how-to-live-broadcast-on-youtube-twitch,$19.99,Learn everything you need to know about broadcasting live and on-demand video content over the internet.,True,Jason,Technology Teacher,IT & Software
585,576958,Introduction to Microsoft's Windows 10,introduction-to-windows-10,$24.99,Learn about Microsoft's new Operating System from one of the leading experts in the Windows ecosystem.,True,Lane,Windows 10 Video Expert,IT & Software
